dia,m,prec,tmax,tmed,tmin,urmax,urmed,urmin,dirvent,velvent,rajada
13/01/2022,01,0,28.65,28.029,27.6,78.263,75.382,72.933,319.842,3.183,5.972
13/01/2022,01,0,29.232,28.776,28.281,77.386,73.292,70.031,324.605,2.967,5.972
13/01/2022,01,0,29.499,29.097,28.821,75.152,71.353,68.393,328.215,3.005,7.166
13/01/2022,01,0,29.189,27.838,26.962,80.469,77.336,70.64,269.526,3.793,6.569
13/01/2022,01,0,27.502,26.833,26.198,82.214,79.826,77.128,265.159,3.435,5.673
13/01/2022,01,0,26.225,26.01,25.801,83.326,82.279,80.314,284.247,2.177,4.479
13/01/2022,01,0,25.926,25.591,25.205,83.701,81.851,80.526,320.56,2.31,4.18
13/01/2022,01,0,25.234,24.992,24.879,84.786,83.797,83.047,316.967,1.973,3.882
13/01/2022,01,0,24.935,24.806,24.708,85.598,83.904,82.301,308.998,1.59,3.583
13/01/2022,01,0,24.807,24.541,24.327,86.655,84.526,82.586,306.046,1.103,4.479
14/01/2022,01,0,24.583,24.451,24.353,87.359,86.508,85.088,322.439,1.987,4.479
14/01/2022,01,0,24.623,24.398,24.241,87.556,86.199,84.769,314.879,1.18,2.986
14/01/2022,01,0,24.396,24.24,24.113,89.338,88.673,87.547,318.708,2.051,4.18
14/01/2022,01,0,24.61,24.417,24.268,89.384,87.915,86.485,355.484,2.4,4.479
14/01/2022,01,0,24.495,24.379,24.268,87.025,85.869,84.937,349.436,2.081,3.882
14/01/2022,01,0,24.383,24.206,24.1,88.56,87.588,86.1,332.33,1.209,3.882
14/01/2022,01,0,24.465,24.305,24.185,87.251,86.333,84.855,331.058,2.188,3.882
14/01/2022,01,0,24.524,24.364,24.185,86.994,86,84.965,346.649,1.945,3.583
14/01/2022,01,0,24.682,24.564,24.396,88.084,87.548,86.663,353.66,2.687,4.778
14/01/2022,01,0,25.745,25.05,24.623,88.491,87.259,83.395,356.532,4.171,6.271
14/01/2022,01,0,25.969,25.785,25.515,85.342,83.899,81.753,356.389,4.557,7.166
14/01/2022,01,0,26.297,25.947,25.672,84.699,83.748,82.623,356.936,4.113,6.868
14/01/2022,01,0,26.85,26.408,25.998,84.827,83.447,81.863,354.788,4.63,7.465
14/01/2022,01,0,27.09,26.789,26.535,83.799,82.211,80.263,348.707,4.997,8.361
14/01/2022,01,0,27.699,27.454,27.032,81.93,78.845,76.333,344.857,4.877,8.062
14/01/2022,01,0,29.133,28.426,27.686,78.429,74.301,70.905,347.108,4.214,6.868
14/01/2022,01,0,29.203,29,28.791,75.294,73.232,71.648,334.831,3.755,6.868
14/01/2022,01,0,28.989,28.381,27.841,76.13,73.479,71.235,331.035,3.712,6.271
14/01/2022,01,0,27.926,27.607,27.12,79.931,77.211,75.1,329.23,3.639,6.868
14/01/2022,01,0,27.176,26.879,26.535,85.387,82.613,79.917,338.849,3.629,7.166
14/01/2022,01,0,26.623,26.532,26.409,87.281,86.35,85.34,348.133,4.757,9.555
14/01/2022,01,0,26.636,26.537,26.436,88.766,87.909,86.495,357.879,4.769,8.361
14/01/2022,01,0,26.863,26.649,26.466,88.902,87.043,84.837,352.441,3.475,5.972
14/01/2022,01,0,27.106,26.784,26.025,87.566,83.149,81.043,349.873,3.759,7.465
15/01/2022,01,0,26.198,26.082,25.913,87.478,85.529,84.397,351.348,4.19,7.166
15/01/2022,01,0,25.969,25.778,25.616,87.365,85.985,83.799,11.642,3.681,6.271
15/01/2022,01,0,25.87,25.626,25.389,85.702,84.618,83.561,1.953,4.508,7.166
15/01/2022,01,0,25.502,25.304,25.048,87.127,85.385,83.945,2.48,3.812,7.166
15/01/2022,01,0,25.234,24.944,24.538,89.59,87.426,85.34,8.581,2.404,5.673
15/01/2022,01,0,25.574,25.061,24.311,89.617,86.416,83.35,10.837,2.203,5.673
15/01/2022,01,0,25.261,24.915,24.708,92.751,88.67,85.368,347.893,3.324,5.972
15/01/2022,01,0,25.234,25.045,24.722,94.221,93.164,92.065,343.825,3.983,7.166
15/01/2022,01,0,25.502,25.01,24.682,92.277,91.832,91.366,359.744,2.907,5.673
15/01/2022,01,0,27.94,26.927,25.488,91.644,86.201,80.517,357.822,3.487,7.166
15/01/2022,01,0,29.785,28.141,27.205,82.333,77.472,71.01,9.422,4.004,6.569
15/01/2022,01,0,30.097,29.414,28.946,76.287,73.751,70.389,347.651,5.114,8.062
15/01/2022,01,0,30.917,30.114,29.232,76.437,73.943,70.8,350.11,5.757,9.555
15/01/2022,01,0,32.167,31.117,30.548,73.807,70.898,67.49,346.162,5.05,8.659
15/01/2022,01,0,32.92,32.534,32.153,71.209,67.466,65.07,337.096,5.061,8.361
15/01/2022,01,0,33.176,32.194,31.058,71.639,68.905,65.577,347.029,4.919,8.361
15/01/2022,01,0,31.16,29.106,27.913,80.946,75.674,70.608,42.814,3.279,7.465
15/01/2022,01,0,28.58,27.841,27.43,83.221,81.118,79.005,54.99,2.625,5.076
15/01/2022,01,0,28.311,27.884,27.558,88.947,86.023,82.726,32.581,2.57,4.778
15/01/2022,01,0,28.225,28.027,27.827,89.922,89.203,88.313,359.172,3.475,5.673
15/01/2022,01,0,27.969,27.718,27.502,90.611,90.103,89.126,354.006,2.901,5.076
15/01/2022,01,0,27.6,27.398,27.077,92.533,91.265,90.304,352.896,4.078,6.868
15/01/2022,01,0,27.12,26.77,26.156,95.985,94.502,92.523,27.215,2.779,5.673
15/01/2022,01,0,26.596,26.324,26.084,93.081,89.922,83.753,33.618,1.758,3.285
16/01/2022,01,0,27.061,26.878,26.38,83.767,79.285,77.546,35.176,2.573,4.778
16/01/2022,01,0,27.344,27.165,26.949,79.354,77.04,75.518,10.684,3.409,5.673
16/01/2022,01,0,26.962,26.577,26.126,86.939,82.575,79.412,348.579,2.345,4.479
16/01/2022,01,0,26.255,25.942,25.515,91.027,89.403,86.942,352.481,2.182,3.882
16/01/2022,01,0,25.544,25.179,25.061,93.376,92.434,91.007,318.372,1.798,3.583
16/01/2022,01,0,25.574,25.204,25.077,91.332,88.664,85.658,343.144,2.96,5.972
16/01/2022,01,0,25.787,25.614,25.488,87.544,85.979,84.507,350.024,3.64,6.569
16/01/2022,01,0,26.1,25.776,25.544,86.457,84.524,82.27,355.226,4.322,7.166
16/01/2022,01,0,26.709,26.207,25.801,83.065,81.975,80.849,350.26,4.427,7.764
16/01/2022,01,0,27.956,27.252,26.666,81.217,78.843,74.549,352.186,5.807,9.257
16/01/2022,01,0,28.92,28.441,27.814,76.53,73.402,70.82,352.545,6.137,9.555
16/01/2022,01,0,30.548,29.642,28.805,73.327,70.388,67.528,350.371,5.379,8.659
16/01/2022,01,0,31.699,30.818,30.239,71.107,68.344,65.304,346.141,5.484,8.958
16/01/2022,01,0,32.765,32.133,31.344,71.012,66.383,63.088,337.871,5.013,9.257
16/01/2022,01,0,32.821,32.293,31.854,73.095,69.617,64.35,324.437,5.307,8.361
16/01/2022,01,0,32.508,32.118,31.614,74.444,70.602,68.383,330.698,5.764,8.958
16/01/2022,01,0,32.111,31.301,30.519,72.713,70.687,68.383,334.778,5.628,8.958
16/01/2022,01,0,30.562,29.584,28.834,78.342,75.712,71.451,352.379,3.919,8.062
16/01/2022,01,0,28.989,28.732,28.623,79.084,78.037,76.51,339.455,3.567,8.062
16/01/2022,01,0,28.735,28.342,27.87,80.579,78.448,75.628,345.948,3.639,5.972
16/01/2022,01,0,27.956,27.53,27.219,85.986,83.851,80.379,347.235,3.721,6.868
16/01/2022,01,0,27.261,27.06,26.919,89.002,87.185,85.706,357.585,3.614,5.972
16/01/2022,01,0,26.989,26.785,26.652,91.938,91.122,88.99,349.451,3.404,5.972
16/01/2022,01,0,26.751,26.666,26.596,91.992,91.407,91.1,346.104,3.801,6.569
17/01/2022,01,0,26.722,26.642,26.551,93.521,91.789,90.94,346.648,4.103,7.166
17/01/2022,01,0,26.623,26.517,26.367,94.871,94.142,93.539,338.87,3.262,7.166
17/01/2022,01,0,26.466,26.097,25.728,95.681,95.074,94.39,203.538,1.057,3.882
17/01/2022,01,0,25.857,25.651,25.472,96.104,92.35,87.46,194.689,2.097,4.778
17/01/2022,01,0,25.913,25.806,25.646,87.663,86.728,85.789,185.639,1.919,6.271
17/01/2022,01,0,25.899,25.491,25.12,86.933,85.245,83.518,218.689,1.216,4.778
17/01/2022,01,0,25.12,24.757,24.34,88.725,87.377,85.244,130.478,1.026,4.18
17/01/2022,01,0,24.765,24.531,24.284,91.593,90.13,87.859,70.578,0.358,2.389
17/01/2022,01,0,26.297,25.359,24.61,92.684,91.539,88.67,37.495,2.617,5.673
17/01/2022,01,0,27.133,26.655,26.297,88.775,85.92,83.889,359.853,3.501,6.271
17/01/2022,01,0,28.466,27.342,26.692,86.198,84.172,80.048,355.297,4.417,6.569
17/01/2022,01,0,28.89,28.663,28.268,81.895,78.693,76.629,346.006,4.089,6.569
17/01/2022,01,0,30.989,29.944,28.778,79.934,76.176,71.346,356.644,3.618,6.569
17/01/2022,01,0,31.841,31.244,30.904,75.939,71.806,68.737,358.142,3.968,6.868
17/01/2022,01,0,32.722,32.202,31.614,72.504,67.904,65.152,344.636,4.631,7.465
17/01/2022,01,0,33.587,32.97,32.354,69.785,65.477,62.264,339.162,4.194,6.569
17/01/2022,01,0,34.041,33.664,33.133,67.551,63.75,61.742,344.326,4.094,7.465
17/01/2022,01,0,34.129,33.749,33.39,68.046,65.372,62.377,0,3.582,6.569
17/01/2022,01,0,33.788,32.296,29.43,82.316,72.519,65.033,135.769,2.238,5.375
17/01/2022,01,0,29.443,28.288,27.659,87.731,85.657,81.966,158.142,1.765,4.778
17/01/2022,01,0,28.126,27.862,27.459,89.027,86.874,85.561,15.1,2.188,4.479
17/01/2022,01,0,28.097,26.886,25.728,92.748,89.402,85.894,237.311,1.994,3.882
17/01/2022,01,0,25.843,25.654,25.429,94.094,93.309,92.693,225.268,0.513,2.986
17/01/2022,01,0,25.544,25.42,25.248,95.088,94.563,94.065,0,0,0
18/01/2022,01,0,25.787,25.449,24.949,96.012,94.251,93.293,92.715,0.314,2.687
18/01/2022,01,0,25.616,24.685,23.998,96.849,95.262,93.246,34.806,0.107,2.09
18/01/2022,01,0,24.781,24.526,24.327,96.354,92.736,90.849,74.59,0.88,2.09
18/01/2022,01,0,25.149,24.619,23.659,93.466,90.23,88.12,12.874,0.366,2.389
18/01/2022,01,0,24.551,23.977,23.475,96.089,93.024,89.941,90.565,1.512,4.778
18/01/2022,01,0,24.807,24.229,23.205,94.505,91.106,89.14,330.328,0.825,2.389
18/01/2022,01,0,23.234,22.621,22.27,97.5,96.322,94.464,259.459,0.33,2.389
18/01/2022,01,0,25.333,22.873,21.998,99.665,97.459,91.444,13.679,0.567,2.389
18/01/2022,01,0,26.89,26.098,25.333,91.598,88.244,84.356,20.794,2.736,4.778
18/01/2022,01,0,28.393,27.66,26.85,84.91,83.196,81.353,22.933,3.088,5.375
18/01/2022,01,0,29.769,29.093,28.268,84.548,80.153,77.247,359.101,3.775,6.569
18/01/2022,01,0,30.45,29.979,29.614,78.561,76.454,72.962,353.464,4.083,6.569
18/01/2022,01,0,32.394,31.478,30.364,74.526,69.043,63.59,350.158,4.051,6.569
18/01/2022,01,0,33.942,33.189,31.998,69.175,63.51,59.064,349.552,3.698,6.271
18/01/2022,01,0,34.511,33.726,33.419,64.818,60.585,56.881,352.695,3.38,5.375
18/01/2022,01,0,35.379,34.383,32.992,75.869,63.006,54.627,238.759,2.412,5.972
18/01/2022,01,0,33.048,31.985,30.874,83.335,78.182,71.877,201.861,3.649,6.271
18/01/2022,01,0,31.131,30.619,30.167,84.997,81.715,78.283,219.258,4.241,6.569
18/01/2022,01,0,30.265,29.681,28.607,89.288,84.575,81.161,217.389,4.087,6.569
18/01/2022,01,0,28.623,27.918,27.176,94.248,91.602,88.938,209.616,3.182,5.972
18/01/2022,01,0,27.219,26.78,26.367,96.926,95.642,94.154,212.828,2.303,4.18
18/01/2022,01,0,26.38,26.215,26.1,98.123,97.681,96.881,208.484,1.515,2.986
18/01/2022,01,0,26.212,26.051,25.843,98.599,98.122,97.798,211.273,1.272,2.687
18/01/2022,01,0,25.883,25.737,25.603,99.586,98.958,98.428,198.168,0.329,1.792
19/01/2022,01,0,25.843,25.565,25.317,99.803,99.517,99.262,213.363,0.251,2.09
19/01/2022,01,0,25.659,25.463,25.275,100,99.979,99.742,0,0,0
19/01/2022,01,0,25.488,25.299,25.12,100,100,100,217.171,0.285,1.792
19/01/2022,01,0,25.192,25.031,24.935,100,100,100,206.645,0.915,2.389
19/01/2022,01,0,25.192,25.087,24.935,100,100,100,220.113,0.62,2.09
19/01/2022,01,0,25.275,25.187,24.991,100,99.99,99.636,330.295,0.105,2.389
19/01/2022,01,0,25.899,25.573,25.093,99.661,96.403,94.813,309.61,0.224,2.09
19/01/2022,01,0,25.389,25.042,24.61,99.194,98.479,97.174,0,0,0
19/01/2022,01,0,27.048,25.924,25.36,98.757,95.87,91.543,48.472,0.962,3.285
19/01/2022,01,0,28.623,27.623,26.877,92.349,89.351,83.77,27.399,1.528,3.583
19/01/2022,01,0,29.966,29.189,28.084,88.523,82.959,79.148,332.885,1.493,3.583
19/01/2022,01,0,30.973,30.544,29.982,83.506,79.009,75.324,266.039,1.992,4.479
19/01/2022,01,0,31.4,30.984,30.519,84.307,80.835,77.473,251.016,3.331,6.569
19/01/2022,01,0,31.147,30.604,30.084,85.758,82.087,79.513,256.135,5.048,8.361
19/01/2022,01,0,31.315,30.715,30.252,83.665,80.608,77.807,263.632,5.344,8.958
19/01/2022,01,0,31.443,31.138,30.535,81.748,78.512,76.473,275.42,5.081,7.764
19/01/2022,01,0,31.486,30.868,30.394,82.058,79.809,78.054,274.572,4.603,7.465
19/01/2022,01,0,30.762,30.162,29.331,83.299,81.32,79.385,267.986,4.649,7.166
19/01/2022,01,0,29.414,29.085,28.821,84.489,83.006,81.824,267.916,3.888,6.868
19/01/2022,01,0,28.877,28.37,27.883,88.583,85.148,82.925,260.988,3.258,5.375
19/01/2022,01,0,27.913,27.62,27.373,91.535,90.382,88.537,261.956,2.106,4.479
19/01/2022,01,0,27.403,27.03,26.906,92.986,92.519,91.488,271.644,2.925,5.076
19/01/2022,01,0,27.387,27.245,27.061,92.243,90.827,89.488,286.115,1.976,3.583
19/01/2022,01,0,27.574,27.397,27.245,89.883,89.276,88.371,296.377,0.834,3.285
20/01/2022,01,0,27.542,27.417,27.261,89.608,88.431,87.51,329.233,1.927,4.18
20/01/2022,01,0,27.36,27.232,27.061,90.023,89.088,88.499,328.631,2.568,4.778
20/01/2022,01,0,27.162,27.099,27.018,90.499,89.694,88.807,332.225,2.701,4.778
20/01/2022,01,0,27.09,26.893,26.735,91.485,90.266,89.228,332.97,2.871,5.673
20/01/2022,01,0,26.807,26.721,26.636,92.289,91.872,91.406,347.074,2.42,5.375
20/01/2022,01,0,26.906,26.754,26.564,92.335,90.854,89.858,359.796,2.805,5.673
20/01/2022,01,0,26.596,26.509,26.38,92.253,91.732,91.241,355.235,2.11,3.882
20/01/2022,01,0,26.652,26.362,26.198,94.108,92.766,90.833,333.816,1.919,3.583
20/01/2022,01,0,27.232,26.815,26.495,93.073,91.899,89.694,344.58,2.242,4.18
20/01/2022,01,0,28.933,28.082,27.12,90.568,86.041,81.307,347.749,3.029,5.673
20/01/2022,01,0,29.811,29.124,28.522,84.545,81.413,76.588,352.428,3.623,5.972
20/01/2022,01,0,31.074,30.358,29.657,79.835,73.778,68.451,350.233,3.759,6.569
20/01/2022,01,0,32.338,31.736,30.917,73.145,66.988,63.508,337.082,3.263,5.972
20/01/2022,01,0,32.877,32.367,31.841,71.519,67.512,65.101,338.993,3.266,5.972
20/01/2022,01,0,33.163,32.662,32.081,75.989,71.233,64.858,302.15,3.371,8.062
20/01/2022,01,0,33.531,32.824,32.324,76.404,72.338,69.692,324.496,3.657,6.271
20/01/2022,01,0,32.778,32.03,31.045,76.812,73.518,69.982,289.646,3.769,8.958
20/01/2022,01,0,31.131,30.441,30.097,79.734,77.372,74.81,267.485,4.438,7.465
20/01/2022,01,0,30.281,29.945,29.499,81.684,79.364,77.225,286.47,3.053,5.972
20/01/2022,01,0,30.167,29.598,29.189,82.568,81.351,79.261,310.44,2.585,5.673
20/01/2022,01,0,29.219,28.237,27.574,87.656,85.129,82.481,296.548,1.091,4.18
20/01/2022,01,0,28.126,27.876,27.659,87.942,86.721,85.081,339.151,2.591,4.778
20/01/2022,01,0,27.729,27.603,27.515,88.633,88.111,87.507,320.023,2.405,5.076
20/01/2022,01,0,27.542,27.147,26.989,91.172,90.287,88.303,248.247,0.158,2.986
21/01/2022,01,0,27.133,26.984,26.807,91.86,90.761,89.681,278.005,1.387,2.687
21/01/2022,01,0,26.821,26.507,26.07,94.505,93.6,91.81,297.865,0.433,2.389
21/01/2022,01,0,26.113,25.956,25.814,96.551,95.485,94.456,0,0,0
21/01/2022,01,0,26.666,26.37,25.883,96.282,93.068,90.766,326.629,0.923,3.285
21/01/2022,01,0,26.652,26.448,26.169,92.678,91.445,90.572,310.848,0.8,2.09
21/01/2022,01,0,26.436,25.764,25.136,96.031,93.783,91.392,262.829,0.123,1.792
21/01/2022,01,0,25.304,24.971,24.567,96.917,95.583,94.541,237.385,0.165,2.09
21/01/2022,01,0,25.12,24.732,24.596,97.599,97.289,96.917,184.897,0.011,0.896
21/01/2022,01,0,26.353,25.624,25.048,97.325,95.484,93.069,224.353,0.23,1.493
21/01/2022,01,0,28.324,27.159,26.337,93.366,88.735,85.003,312.984,2.288,5.375
21/01/2022,01,0,29.232,28.869,28.337,86.095,82.22,79.436,344.703,3.732,6.569
21/01/2022,01,0,30.239,29.56,29.104,81.194,78.323,75.106,354.161,4.449,7.465
21/01/2022,01,0,31.456,30.582,30.009,77.01,72.559,67.336,344.654,4.799,7.764
21/01/2022,01,0,31.798,31.45,31.002,73.373,69.859,67.083,329.109,4.581,8.361
21/01/2022,01,0,32.025,31.668,31.344,72.896,69.894,66.717,327.094,5.18,8.361
21/01/2022,01,0,32.196,31.832,31.502,72.651,69.992,68.14,326.037,5.101,8.361
21/01/2022,01,0,32.466,31.997,31.627,72.317,69.526,67.148,340.81,4.448,8.062
21/01/2022,01,0,32.522,31.605,30.677,76.726,72.991,68.572,311.649,3.702,6.569
21/01/2022,01,0,31.229,29.991,28.834,81.936,78.036,73.607,271.19,4.521,7.465
21/01/2022,01,0,28.834,28.053,27.472,84.939,83.091,81.025,279.091,4.596,7.166
21/01/2022,01,0,27.515,27.258,27.018,85.537,84.829,84.214,285.473,3.609,6.569
21/01/2022,01,0,27.176,27.084,26.962,85.529,84.137,82.822,299.262,3.022,5.673
21/01/2022,01,0,27.106,26.923,26.765,84.582,83.885,83.024,311.881,2.913,5.076
21/01/2022,01,0,27.09,26.927,26.692,84.879,84.381,83.894,322.947,3.322,5.673
22/01/2022,01,0,27.032,26.9,26.722,85.809,85.103,84.397,329.452,3.205,5.972
22/01/2022,01,0,26.962,26.605,26.324,86.358,85.302,84.293,325.593,3.653,6.569
22/01/2022,01,0,26.466,26.305,26.142,87.187,86.217,84.379,340.617,3.346,7.166
22/01/2022,01,0,26.564,26.362,26.169,87.379,86.433,84.325,356.755,4.319,7.166
22/01/2022,01,0,26.311,26.136,26.025,86.942,86.577,85.635,356.088,4.203,6.569
22/01/2022,01,0,26.1,25.986,25.87,87.452,86.931,86.317,353.865,4.258,6.868
22/01/2022,01,0,25.955,25.848,25.702,88.068,87.515,86.683,357.627,3.808,6.271
22/01/2022,01,0,25.969,25.758,25.616,89.452,88.362,86.88,356.538,4.306,6.569
22/01/2022,01,0,26.765,26.295,25.899,89.521,87.942,86.43,355.738,4.578,6.569
22/01/2022,01,0,27.63,27.226,26.751,86.614,82.946,81.358,354.918,4.872,7.764
22/01/2022,01,0,28.735,28.162,27.6,82.371,79.162,76.67,351.335,5.489,8.361
22/01/2022,01,0,30.223,29.43,28.735,77.851,74.933,71.602,343.173,5.304,8.659
22/01/2022,01,0,31.259,30.557,29.897,74.572,72.027,69.578,342.682,5.345,9.257
22/01/2022,01,0,31.926,31.233,30.677,74.184,71.67,69.469,328.927,5.225,8.361
22/01/2022,01,0,31.742,31.314,30.904,74.805,72.129,70.44,314.474,5.641,9.257
22/01/2022,01,0,32.124,31.523,31.117,74.34,72.127,69.098,325.776,5.571,9.257
22/01/2022,01,0,31.456,31.065,30.607,74.592,72.22,70.653,329.229,5.375,8.659
22/01/2022,01,0,31.245,30.627,30.209,74.444,72.309,70.74,340.643,5.079,8.361
22/01/2022,01,0,30.594,29.967,29.331,74.686,73.158,71.982,343.918,4.69,7.465
22/01/2022,01,0,29.528,28.898,28.268,75.214,74.327,73.356,335.852,4.857,8.659
22/01/2022,01,0,28.281,27.549,26.863,80.776,77.904,74.642,340.03,4.049,7.465
22/01/2022,01,0,26.877,26.544,26.38,84.737,83.573,80.785,329.246,4.056,8.062
22/01/2022,01,0,26.535,26.455,26.396,85.699,85.137,84.252,336.774,4.359,8.062
22/01/2022,01,0,26.61,26.471,26.324,85.912,85.057,84.136,333.776,4.5,8.062
23/01/2022,01,0,26.436,26.318,26.169,86.063,85.341,83.945,330.839,4.574,7.764
23/01/2022,01,0,26.423,26.315,26.169,86.143,84.937,83.968,340.965,3.855,7.764
23/01/2022,01,0,26.297,26.062,25.87,85.349,84.669,83.747,359.234,4.048,6.868
23/01/2022,01,0,25.926,25.507,25.192,87.53,86.894,84.484,13.258,3.249,5.972
23/01/2022,01,0,25.416,25.264,25.018,87.579,86.826,86.155,9.85,3.169,5.673
23/01/2022,01,0,25.192,25.092,24.949,87.547,86.969,86.324,9.45,3.131,5.375
23/01/2022,01,0,25.077,24.898,24.781,88.961,87.774,86.037,7.072,3.094,5.375
23/01/2022,01,0,25.304,25.029,24.906,89.182,87.818,86.372,356.269,3.795,6.271
23/01/2022,01,0,26.268,25.774,25.248,87.711,85.62,84.049,358.311,4.149,7.764
23/01/2022,01,0,27.106,26.587,26.198,85.571,83.781,80.114,355.846,4.476,6.868
23/01/2022,01,0,28.506,27.779,27.061,81.689,77.789,74.164,351.622,4.611,7.764
23/01/2022,01,0,29.63,29.009,28.38,75.919,72.087,69.555,354.416,5.198,8.361
23/01/2022,01,0,30.693,29.937,29.357,73.987,70.692,68.215,333.916,5.289,8.361
23/01/2022,01,0,31.315,30.733,30.321,72.082,69.014,65.774,332.506,5.072,8.659
23/01/2022,01,0,31.926,31.374,30.805,70.42,67.802,65.032,328.668,5.387,9.555
23/01/2022,01,0,31.798,31.217,30.834,72.619,70.121,68.461,322.222,5.873,9.257
23/01/2022,01,0,31.301,30.864,30.407,72.745,70.562,68.755,327.032,6.184,9.555
23/01/2022,01,0,30.946,30.536,30.153,73.411,71.548,69.234,325.124,5.687,8.361
23/01/2022,01,0,30.209,29.8,29.077,75.558,73.728,71.949,331.779,5.123,8.361
23/01/2022,01,0,29.045,28.278,27.659,81.092,78.332,75.31,334.1,4.554,8.062
23/01/2022,01,0,27.742,27.302,27.032,84.209,82.827,80.617,330.637,4.648,7.764
23/01/2022,01,0,27.09,26.977,26.821,85.127,84.525,83.758,328.55,4.827,7.465
23/01/2022,01,0,26.962,26.883,26.791,85.474,84.937,84.534,326.878,4.205,7.166
23/01/2022,01,0,26.919,26.854,26.765,85.149,84.736,84.202,329.43,3.55,5.972
24/01/2022,01,0,26.919,26.778,26.636,85.876,84.909,84.045,331.069,3.906,6.868
24/01/2022,01,0,26.735,26.669,26.596,86.175,85.619,84.827,332.908,3.227,5.673
24/01/2022,01,0,26.679,26.446,26.268,86.344,85.732,85.012,333.082,2.925,5.375
24/01/2022,01,0,26.436,26.263,26.07,87.017,86.076,85.033,335.046,3.061,5.972
24/01/2022,01,0,26.255,26.032,25.857,88.421,87.864,86.912,328.723,3.02,5.076
24/01/2022,01,0,25.969,25.855,25.758,89.187,88.553,87.942,338.38,3.167,6.569
24/01/2022,01,0,25.955,25.891,25.758,89.423,88.888,88.569,353.852,3.359,5.673
24/01/2022,01,0,25.883,25.707,25.603,89.974,89.643,89.318,356.501,3.572,5.673
24/01/2022,01,0,26.692,26.306,25.843,89.365,86.767,84.573,356.817,3.702,5.972
24/01/2022,01,0,27.715,27.195,26.666,84.901,82.277,79.94,351.084,4.005,6.569
24/01/2022,01,0,28.834,28.29,27.574,81.593,76.654,72.925,351.186,3.85,6.271
24/01/2022,01,0,30.097,29.414,28.706,75.687,71.482,66.631,347.822,3.952,5.972
24/01/2022,01,0,31.131,30.637,30.009,68.833,66.476,63.921,332.611,4.327,8.062
24/01/2022,01,0,32.153,31.471,30.848,68.131,65.146,61.516,328.833,4.386,7.166
24/01/2022,01,0,32.508,32.064,31.571,68.87,64.277,61.783,327.279,4.467,7.764
24/01/2022,01,0,32.522,32.129,31.67,67.327,64.544,62.314,330.086,4.258,7.166
24/01/2022,01,0,32.255,31.912,31.601,68.659,65.069,62.529,333.042,4.043,7.465
24/01/2022,01,0,32.209,31.497,30.607,75.55,70.962,65.957,320.8,3.432,6.868
24/01/2022,01,0,30.663,30.029,29.387,79.179,77.006,74.366,284.145,4.253,7.764
24/01/2022,01,0,29.657,28.968,28.113,79.893,78.446,77.056,310.066,3.553,6.271
24/01/2022,01,0,28.196,27.852,27.528,81.747,80.741,79.391,325.12,3.336,5.673
24/01/2022,01,0,27.616,27.23,27.005,84.449,83.265,81.419,312.806,3.112,5.673
24/01/2022,01,0,27.048,26.887,26.709,84.8,84.282,83.797,308.424,2.312,4.778
24/01/2022,01,0,26.85,26.724,26.623,84.873,84.356,83.868,312.667,1.612,3.583
25/01/2022,01,0,26.722,26.35,25.574,89.259,85.066,83.875,302.112,0.454,2.986
25/01/2022,01,0,26.182,25.783,25.162,90.54,88.203,86.567,327.601,0.491,2.687
25/01/2022,01,0,26.198,25.98,25.745,87.331,86.936,86.576,311.52,1.239,2.986
25/01/2022,01,0,25.787,25.231,24.708,91.021,89.113,87.249,318.594,0.119,2.389
25/01/2022,01,0,25.528,25.253,24.935,90.711,89.657,89.013,338.869,0.666,2.687
25/01/2022,01,0,25.061,23.736,22.949,95.201,93.114,89.59,0,0,0
25/01/2022,01,0,23.304,22.969,22.682,97.86,96.851,95.017,0,0,0
25/01/2022,01,0,24.682,23.18,22.682,99.11,98.069,96.505,9.54,0.242,2.389
25/01/2022,01,0,26.255,25.702,24.682,96.514,91.487,89.485,11.518,1.768,3.882
25/01/2022,01,0,27.403,26.866,25.843,91.03,87.55,85.035,3.013,2.972,5.375
25/01/2022,01,0,28.295,27.505,26.877,87.327,84.704,80.621,356.125,3.838,5.972
25/01/2022,01,0,29.953,29.06,28.225,81.422,76.77,71.107,355.068,4.237,6.868
25/01/2022,01,0,30.65,30.016,29.374,73.255,70.955,68.393,342.801,5.029,7.764
25/01/2022,01,0,31.443,30.666,29.811,72.915,69.99,66.773,334.853,4.891,8.062
25/01/2022,01,0,31.683,30.998,30.562,73.205,69.602,66.489,323.923,5.252,8.659
25/01/2022,01,0,31.4,30.644,30.364,74.467,72.024,70.119,322.912,5.403,8.361
25/01/2022,01,0,31.47,30.832,30.295,74.106,71.161,68.506,330.595,5.126,8.659
